years,window_start,actual_start,actual_end,allocation,weekly_budget,contributed,final_value,profit,roi,worst_interim_loss,terminal_tqqq_market_weight,maximum_tqqq_market_weight
5,2000-10-01,2000-10-02,2005-09-30,50_TQQQ_50_QQQ,100.0,26100.0,29603.96458689007,3503.9645868900698,0.1342515167390832,-0.6622471498320506,0.49396701421105665,0.5287849941345842
5,2000-10-01,2000-10-02,2005-09-30,50_50_monthly_rebalance,100.0,26100.0,29547.435842827163,3447.4358428271626,0.13208566447613657,-0.730426662350278,0.505172069772336,0.6003325814537178
5,2000-10-01,2000-10-02,2005-09-30,50_TQQQ_50_cash,100.0,26100.0,27673.381995795946,1573.3819957959458,0.06028283508796717,-0.42994622924637493,0.5284277143291516,0.5658246314558352
5,2000-10-01,2000-10-02,2005-09-30,30_TQQQ_70_cash,100.0,26100.0,27044.02919747757,944.0291974775682,0.03616970105278039,-0.25796773754782487,0.32443498464703374,0.35836623938023515
5,2000-11-01,2000-11-01,2005-11-01,100_QQQ,100.0,26200.0,29799.85128564962,3599.85128564962,0.13739890403242816,-0.4532571201037733,0.0,0.0
5,2000-11-01,2000-11-01,2005-11-01,100_QLD,100.0,26200.0,29146.190471771937,2946.190471771937,0.1124500180065624,-0.7224926333527242,0.0,0.0
5,2000-11-01,2000-11-01,2005-11-01,100_TQQQ,100.0,26200.0,27971.300845588237,1771.3008455882373,0.06760690250336787,-0.8540009340886797,1.0,1.0
5,2000-11-01,2000-11-01,2005-11-01,50_TQQQ_only,50.0,13100.0,13985.650422794119,885.6504227941186,0.06760690250336787,-0.8540009340886797,1.0,1.0
5,2000-11-01,2000-11-01,2005-11-01,50_TQQQ_50_QQQ,100.0,26200.0,28885.57606561893,2685.5760656189304,0.10250290326789813,-0.6533236284543446,0.4841741909880255,0.5311010593343216
5,2000-11-01,2000-11-01,2005-11-01,50_50_monthly_rebalance,100.0,26200.0,28882.086841325992,2682.0868413259923,0.10236972676816758,-0.7205441540677142,0.4999999999999944,0.6002117544826431
5,2000-11-01,2000-11-01,2005-11-01,50_TQQQ_50_cash,100.0,26200.0,27085.65042279412,885.6504227941186,0.033803451251683825,-0.4270004670443398,0.5163490706143204,0.5702867964043408
5,2000-11-01,2000-11-01,2005-11-01,30_TQQQ_70_cash,100.0,26200.0,26731.390253676473,531.3902536764726,0.020282070751010517,-0.2562002802266039,0.3139152200481743,0.36255854049918107
5,2000-12-01,2000-12-01,2005-12-01,100_QQQ,100.0,26200.0,32418.838100391426,6218.8381003914255,0.23736023283936736,-0.44152864848680595,0.0,0.0
5,2000-12-01,2000-12-01,2005-12-01,100_QLD,100.0,26200.0,34273.8422602972,8073.842260297199,0.30816191833195417,-0.7119735117416022,0.0,0.0
5,2000-12-01,2000-12-01,2005-12-01,100_TQQQ,100.0,26200.0,35399.67743543515,9199.677435435151,0.3511327265433264,-0.8476285266952972,1.0,1.0
5,2000-12-01,2000-12-01,2005-12-01,50_TQQQ_only,50.0,13100.0,17699.838717717575,4599.8387177175755,0.3511327265433264,-0.8476285266952972,1.0,1.0
5,2000-12-01,2000-12-01,2005-12-01,50_TQQQ_50_QQQ,100.0,26200.0,33909.25776791329,7709.257767913288,0.2942464796913469,-0.6440480744483348,0.521976589368644,0.5507073556369207
5,2000-12-01,2000-12-01,2005-12-01,50_50_monthly_rebalance,100.0,26200.0,34039.99797526996,7839.997975269958,0.2992365639416015,-0.7101042644049331,0.4999999999999891,0.6000631110527546
5,2000-12-01,2000-12-01,2005-12-01,50_TQQQ_50_cash,100.0,26200.0,30799.838717717575,4599.8387177175755,0.17556636327166308,-0.4238142633476486,0.57467309747748,0.5815681201580263
5,2000-12-01,2000-12-01,2005-12-01,30_TQQQ_70_cash,100.0,26200.0,28959.903230630545,2759.9032306305453,0.10533981796299785,-0.25428855800858907,0.3667105910560502,0.37330040171234535
5,2001-01-01,2001-01-02,2005-12-30,100_QQQ,100.0,26100.0,31377.67239215941,5277.672392159409,0.20220967019767855,-0.42814508751260993,0.0,0.0
5,2001-01-01,2001-01-02,2005-12-30,100_QLD,100.0,26100.0,32092.25253219593,5992.252532195929,0.22958821962436504,-0.6987218582893668,0.0,0.0
5,2001-01-01,2001-01-02,2005-12-30,100_TQQQ,100.0,26100.0,31914.801750707953,5814.801750707953,0.22278933910758436,-0.8390607820591648,1.0,1.0
5,2001-01-01,2001-01-02,2005-12-30,50_TQQQ_only,50.0,13050.0,15957.400875353977,2907.4008753539765,0.22278933910758436,-0.8390607820591648,1.0,1.0
5,2001-01-01,2001-01-02,2005-12-30,50_TQQQ_50_QQQ,100.0,26100.0,31646.23707143368,5546.237071433679,0.21249950465263145,-0.6329269913693396,0.5042432324365778,0.5681738019850814
5,2001-01-01,2001-01-02,2005-12-30,50_50_monthly_rebalance,100.0,26100.0,31894.026779946747,5794.026779946747,0.22199336321635044,-0.697046575771384,0.48012237132030805,0.5997681295256586
5,2001-01-01,2001-01-02,2005-12-30,50_TQQQ_50_cash,100.0,26100.0,29007.400875353975,2907.4008753539747,0.11139466955379218,-0.41953039102958245,0.5501148118689986,0.6096711783225398
5,2001-01-01,2001-01-02,2005-12-30,30_TQQQ_70_cash,100.0,26100.0,27844.440525212383,1744.4405252123834,0.06683680173227513,-0.25171823461774945,0.34385465624791384,0.400983799628313
5,2001-02-01,2001-02-01,2006-02-01,100_QQQ,100.0,26200.0,32882.19806469688,6682.1980646968805,0.2550457276601863,-0.4175777905875474,0.0,0.0
5,2001-02-01,2001-02-01,2006-02-01,100_QLD,100.0,26200.0,34936.91495770522,8736.914957705223,0.3334700365536345,-0.6878189118597373,0.0,0.0
5,2001-02-01,2001-02-01,2006-02-01,100_TQQQ,100.0,26200.0,35913.78499808439,9713.78499808439,0.3707551525986408,-0.8316804133330187,1.0,1.0
5,2001-02-01,2001-02-01,2006-02-01,50_TQQQ_only,50.0,13100.0,17956.892499042195,4856.892499042195,0.3707551525986408,-0.8316804133330187,1.0,1.0
5,2001-02-01,2001-02-01,2006-02-01,50_TQQQ_50_QQQ,100.0,26200.0,34397.99153139064,8197.991531390639,0.31290044012941376,-0.6238760866115645,0.5220331682056274,0.5404916250558485
5,2001-02-01,2001-02-01,2006-02-01,50_50_monthly_rebalance,100.0,26200.0,34670.423019691385,8470.423019691385,0.3232985885378392,-0.6863524646164392,0.49999999999998784,0.5994449547959476
5,2001-02-01,2001-02-01,2006-02-01,50_TQQQ_50_cash,100.0,26200.0,31056.892499042195,4856.892499042195,0.1853775762993204,-0.41584020666650934,0.5781934718547901,0.6004176165270456
5,2001-02-01,2001-02-01,2006-02-01,30_TQQQ_70_cash,100.0,26200.0,29114.135499425316,2914.135499425316,0.11122654577959223,-0.24950412399990562,0.37006544465790464,0.39171895713542704
5,2001-03-01,2001-03-01,2006-03-01,100_QQQ,100.0,26200.0,32671.8183750262,6471.8183750262,0.24701596851245045,-0.4059543075652211,0.0,0.0
5,2001-03-01,2001-03-01,2006-03-01,100_QLD,100.0,26200.0,34332.30683194953,8132.306831949529,0.31039339053242476,-0.6758410175035494,0.0,0.0
5,2001-03-01,2001-03-01,2006-03-01,100_TQQQ,100.0,26200.0,34746.66488632417,8546.664886324172,0.3262085834474875,-0.823562626506313,1.0,1.0
5,2001-03-01,2001-03-01,2006-03-01,50_TQQQ_only,50.0,13100.0,17373.332443162086,4273.332443162086,0.3262085834474875,-0.823562626506313,1.0,1.0
5,2001-03-01,2001-03-01,2006-03-01,50_TQQQ_50_QQQ,100.0,26200.0,33709.241630675184,7509.241630675184,0.28661227597996874,-0.613855473740853,0.5153878165966354,0.545395524478739
5,2001-03-01,2001-03-01,2006-03-01,50_50_monthly_rebalance,100.0,26200.0,34051.50315581015,7851.503155810147,0.29967569296985297,-0.674521296215532,0.4999999999999934,0.5990940583706527
5,2001-03-01,2001-03-01,2006-03-01,50_TQQQ_50_cash,100.0,26200.0,30473.332443162086,4273.332443162086,0.16310429172374374,-0.41178131325315637,0.5701159358126088,0.6040035968896476
5,2001-03-01,2001-03-01,2006-03-01,30_TQQQ_70_cash,100.0,26200.0,28763.99946589725,2563.99946589725,0.09786257503424611,-0.2470687879518939,0.36239742940671377,0.39529155278126493
5,2001-04-01,2001-04-02,2006-03-31,100_QQQ,100.0,26100.0,32775.48945339754,6675.489453397538,0.25576587944051865,-0.3969067078254712,0.0,0.0
5,2001-04-01,2001-04-02,2006-03-31,100_QLD,100.0,26100.0,34679.343308723364,8579.343308723364,0.32871047159859623,-0.6642115573114724,0.0,0.0
5,2001-04-01,2001-04-02,2006-03-31,100_TQQQ,100.0,26100.0,35227.37089256673,9127.37089256673,0.34970769703320803,-0.8138824101417381,1.0,1.0
5,2001-04-01,2001-04-02,2006-03-31,50_TQQQ_only,50.0,13050.0,17613.685446283365,4563.685446283365,0.34970769703320803,-0.8138824101417381,1.0,1.0
5,2001-04-01,2001-04-02,2006-03-31,50_TQQQ_50_QQQ,100.0,26100.0,34001.43017298213,7901.430172982131,0.30273678823686323,-0.6048902403199021,0.518027781674883,0.5979806507840151
5,2001-04-01,2001-04-02,2006-03-31,50_50_monthly_rebalance,100.0,26100.0,34392.646028774565,8292.646028774565,0.3177259014856155,-0.6629417259641419,0.4997121390609939,0.5981716919474352
5,2001-04-01,2001-04-02,2006-03-31,50_TQQQ_50_cash,100.0,26100.0,30663.685446283365,4563.685446283365,0.17485384851660402,-0.40694120507086906,0.5744151490576374,0.6525670019248359
5,2001-04-01,2001-04-02,2006-03-31,30_TQQQ_70_cash,100.0,26100.0,28838.21126777002,2738.2112677700206,0.10491230910996241,-0.24416472304252146,0.3664655609060329,0.4459727858575888
5,2001-05-01,2001-05-01,2006-05-01,100_QQQ,100.0,26200.0,32517.29994616743,6317.29994616743,0.24111831855600885,-0.3918743648645948,0.0,0.0
5,2001-05-01,2001-05-01,2006-05-01,100_QLD,100.0,26200.0,34025.79548170053,7825.79548170053,0.2986944840343715,-0.6567419156310095,0.0,0.0
5,2001-05-01,2001-05-01,2006-05-01,100_TQQQ,100.0,26200.0,34131.40946780584,7931.409467805839,0.3027255522063297,-0.806579381340248,1.0,1.0
5,2001-05-01,2001-05-01,2006-05-01,50_TQQQ_only,50.0,13100.0,17065.70473390292,3965.7047339029195,0.3027255522063297,-0.806579381340248,1.0,1.0
5,2001-05-01,2001-05-01,2006-05-01,50_TQQQ_50_QQQ,100.0,26200.0,33324.35470698663,7124.354706986633,0.27192193538116927,-0.5992268731024214,0.5121090831002648,0.5530803600846541
5,2001-05-01,2001-05-01,2006-05-01,50_50_monthly_rebalance,100.0,26200.0,33746.90174781303,7546.901747813034,0.2880496850310319,-0.6555679105575972,0.4999999999999943,0.5969391727880463
5,2001-05-01,2001-05-01,2006-05-01,50_TQQQ_50_cash,100.0,26200.0,30165.70473390292,3965.7047339029195,0.15136277610316484,-0.403289690670124,0.5657320087311918,0.6114331373932942
5,2001-05-01,2001-05-01,2006-05-01,30_TQQQ_70_cash,100.0,26200.0,28579.42284034175,2379.422840341751,0.09081766566189886,-0.24197381440207444,0.3582795530037131,0.40276497420193735
5,2001-06-01,2001-06-01,2006-06-01,100_QQQ,100.0,26200.0,31248.024095152155,5048.0240951521555,0.19267267538748678,-0.3815478443930651,0.0,0.0
5,2001-06-01,2001-06-01,2006-06-01,100_QLD,100.0,26200.0,31291.328082416174,5091.328082416174,0.19432549932886167,-0.644490626632462,0.0,0.0
5,2001-06-01,2001-06-01,2006-06-01,100_TQQQ,100.0,26200.0,29916.01746318047,3716.0174631804693,0.14183272760230792,-0.796856992560901,1.0,1.0
5,2001-06-01,2001-06-01,2006-06-01,50_TQQQ_only,50.0,13100.0,14958.008731590235,1858.0087315902347,0.14183272760230792,-0.796856992560901,1.0,1.0
5,2001-06-01,2001-06-01,2006-06-01,50_TQQQ_50_QQQ,100.0,26200.0,30582.020779166312,4382.020779166312,0.16725270149489746,-0.5892024184769831,0.489111195090817,0.5569539426809086
5,2001-06-01,2001-06-01,2006-06-01,50_50_monthly_rebalance,100.0,26200.0,31043.74662902057,4843.74662902057,0.18487582553513637,-0.6434076590248003,0.4999999999999939,0.5958327636645295
5,2001-06-01,2001-06-01,2006-06-01,50_TQQQ_50_cash,100.0,26200.0,28058.008731590235,1858.0087315902347,0.07091636380115407,-0.3984284962804505,0.5331101317517647,0.614915389908253
5,2001-06-01,2001-06-01,2006-06-01,30_TQQQ_70_cash,100.0,26200.0,27314.80523895414,1114.8052389541408,0.042549818280692486,-0.23905709776827033,0.3285692561393412,0.40630146716015536
5,2001-07-01,2001-07-02,2006-06-30,100_QQQ,100.0,26100.0,30410.407917995126,4310.407917995126,0.16514972865881705,-0.36955919971020745,0.0,0.0
5,2001-07-01,2001-07-02,2006-06-30,100_QLD,100.0,26100.0,29645.496980385495,3545.4969803854947,0.13584279618335238,-0.6292468266385238,0.0,0.0
5,2001-07-01,2001-07-02,2006-06-30,100_TQQQ,100.0,26100.0,27457.672330595862,1357.6723305958621,0.05201809695769577,-0.78401070527154,1.0,1.0
5,2001-07-01,2001-07-02,2006-06-30,50_TQQQ_only,50.0,13050.0,13728.836165297931,678.8361652979311,0.05201809695769577,-0.78401070527154,1.0,1.0
5,2001-07-01,2001-07-02,2006-06-30,50_TQQQ_50_QQQ,100.0,26100.0,28934.040124295494,2834.040124295494,0.10858391280825641,-0.5767849524908737,0.47448735490520133,0.562059109603936
5,2001-07-01,2001-07-02,2006-06-30,50_50_monthly_rebalance,100.0,26100.0,29387.187147905344,3287.1871479053443,0.12594586773583694,-0.6284751852933175,0.48226570412491665,0.593652702769588
5,2001-07-01,2001-07-02,2006-06-30,50_TQQQ_50_cash,100.0,26100.0,26778.83616529793,678.8361652979293,0.026009048478847774,-0.3920053526357701,0.5126748631103248,0.6204377247399496
5,2001-07-01,2001-07-02,2006-06-30,30_TQQQ_70_cash,100.0,26100.0,26507.30169917876,407.301699178759,0.015605429087308664,-0.23520321158146218,0.31075594915924487,0.41195452764906937
5,2001-08-01,2001-08-01,2006-08-01,100_QQQ,100.0,26200.0,28807.02836866644,2607.0283686664407,0.09950489956742148,-0.36031200900323546,0.0,0.0
5,2001-08-01,2001-08-01,2006-08-01,100_QLD,100.0,26200.0,26420.185749771827,220.18574977182652,0.00840403625083308,-0.6167803424530696,0.0,0.0
5,2001-08-01,2001-08-01,2006-08-01,100_TQQQ,100.0,26200.0,22949.87618627373,-3250.12381372627,-0.1240505272414607,-0.772962482151749,1.0,1.0
5,2001-08-01,2001-08-01,2006-08-01,50_TQQQ_only,50.0,13100.0,11474.938093136865,-1625.061906863135,-0.1240505272414607,-0.772962482151749,1.0,1.0
5,2001-08-01,2001-08-01,2006-08-01,50_TQQQ_50_QQQ,100.0,26200.0,25878.452277470085,-321.5477225299146,-0.012272813837019614,-0.5666372455774923,0.44341670707745556,0.5673482988583065
5,2001-08-01,2001-08-01,2006-08-01,50_50_monthly_rebalance,100.0,26200.0,26225.597304303643,25.597304303642886,0.000976996347467285,-0.616401822381075,0.49999999999999695,0.5908070579661246
5,2001-08-01,2001-08-01,2006-08-01,50_TQQQ_50_cash,100.0,26200.0,24574.938093136865,-1625.061906863135,-0.06202526362073035,-0.38648124107587445,0.4669366022265388,0.6265320112134769
5,2001-08-01,2001-08-01,2006-08-01,30_TQQQ_70_cash,100.0,26200.0,25224.96285588212,-975.0371441178795,-0.037215158172438145,-0.23188874464552467,0.27294243782312005,0.41825758553001025
5,2001-09-01,2001-09-04,2006-09-01,100_QQQ,100.0,26100.0,30786.02975027363,4686.029750273628,0.17954136974228452,-0.3483801142108146,0.0,0.0
5,2001-09-01,2001-09-04,2006-09-01,100_QLD,100.0,26100.0,30257.075778861195,4157.075778861195,0.15927493405598447,-0.6001659173763243,0.0,0.0
5,2001-09-01,2001-09-04,2006-09-01,100_TQQQ,100.0,26100.0,28110.390340289632,2010.3903402896321,0.07702644981952611,-0.7577167691185259,1.0,1.0
5,2001-09-01,2001-09-04,2006-09-01,50_TQQQ_only,50.0,13050.0,14055.195170144816,1005.1951701448161,0.07702644981952611,-0.7577167691185259,1.0,1.0
5,2001-09-01,2001-09-04,2006-09-01,50_TQQQ_50_QQQ,100.0,26100.0,29448.21004528163,3348.2100452816303,0.12828390978090543,-0.5530484416646704,0.477285211852692,0.5901809653087075
5,2001-09-01,2001-09-04,2006-09-01,50_50_monthly_rebalance,100.0,26100.0,30074.46823421142,3974.468234211421,0.1522784764065679,-0.6002912349844637,0.4999999999999869,0.5843501201850906
5,2001-09-01,2001-09-04,2006-09-01,50_TQQQ_50_cash,100.0,26100.0,27105.195170144816,1005.1951701448161,0.038513224909763055,-0.378858384559263,0.5185424816872743,0.6411879305115609
5,2001-09-01,2001-09-04,2006-09-01,30_TQQQ_70_cash,100.0,26100.0,26703.11710208689,603.1171020868896,0.023107934945857833,-0.2273150307355578,0.31581021308661483,0.433699236431954
5,2001-10-01,2001-10-01,2006-09-29,100_QQQ,100.0,26100.0,31934.173461359263,5834.1734613592635,0.2235315502436499,-0.3488847121846742,0.0,0.0
5,2001-10-01,2001-10-01,2006-09-29,100_QLD,100.0,26100.0,32589.031887025576,6489.031887025576,0.24862191138029033,-0.5963864105689192,0.0,0.0
5,2001-10-01,2001-10-01,2006-09-29,100_TQQQ,100.0,26100.0,31453.193385103976,5353.193385103976,0.20510319483157002,-0.7509387505942513,1.0,1.0
5,2001-10-01,2001-10-01,2006-09-29,50_TQQQ_only,50.0,13050.0,15726.596692551988,2676.596692551988,0.20510319483157002,-0.7509387505942513,1.0,1.0
5,2001-10-01,2001-10-01,2006-09-29,50_TQQQ_50_QQQ,100.0,26100.0,31693.683423231618,5593.683423231618,0.21431737253760996,-0.5499117313894628,0.49620602574153055,0.585282943275528
5,2001-10-01,2001-10-01,2006-09-29,50_50_monthly_rebalance,100.0,26100.0,32402.88012760017,6302.880127600169,0.24148966006130923,-0.5966110388476733,0.5162533343475233,0.5641207386086312
5,2001-10-01,2001-10-01,2006-09-29,50_TQQQ_50_cash,100.0,26100.0,28776.59669255199,2676.5966925519897,0.10255159741578512,-0.37546937529712565,0.546506484438529,0.6391029102395486
5,2001-10-01,2001-10-01,2006-09-29,30_TQQQ_70_cash,100.0,26100.0,27705.958015531192,1605.9580155311924,0.061530958449470985,-0.22528162517827532,0.34057504924542426,0.4314775752837927
5,2001-11-01,2001-11-01,2006-11-01,100_QQQ,100.0,26200.0,32932.16526304594,6732.165263045943,0.2569528726353414,-0.3505653439259995,0.0,0.0
5,2001-11-01,2001-11-01,2006-11-01,100_QLD,100.0,26200.0,34542.19165629232,8342.191656292322,0.3184042616905467,-0.5937863344273111,0.0,0.0
5,2001-11-01,2001-11-01,2006-11-01,100_TQQQ,100.0,26200.0,34286.61815218637,8086.618152186369,0.30864954779337284,-0.7446391550764799,1.0,1.0
5,2001-11-01,2001-11-01,2006-11-01,50_TQQQ_only,50.0,13100.0,17143.309076093185,4043.3090760931846,0.30864954779337284,-0.7446391550764799,1.0,1.0
5,2001-11-01,2001-11-01,2006-11-01,50_TQQQ_50_QQQ,100.0,26200.0,33609.39170761616,7409.39170761616,0.28280121021435733,-0.5476022495012396,0.510074958369698,0.5808336969533423
5,2001-11-01,2001-11-01,2006-11-01,50_50_monthly_rebalance,100.0,26200.0,34350.27487429063,8150.274874290633,0.3110791936752151,-0.5936871071126967,0.4999999999999983,0.557616743259369
5,2001-11-01,2001-11-01,2006-11-01,50_TQQQ_50_cash,100.0,26200.0,30243.309076093185,4043.3090760931846,0.15432477389668642,-0.37231957753823985,0.5668463405561885,0.6439153150299548
5,2001-11-01,2001-11-01,2006-11-01,30_TQQQ_70_cash,100.0,26200.0,28625.98544565591,2425.9854456559115,0.0925948643380119,-0.22339174652294402,0.35932336600893655,0.4366180029746501
5,2001-12-01,2001-12-03,2006-12-01,100_QQQ,100.0,26100.0,34071.13234310584,7971.132343105841,0.3054073694676567,-0.33805081611609744,0.0,0.0
5,2001-12-01,2001-12-03,2006-12-01,100_QLD,100.0,26100.0,37120.45095302759,11020.45095302759,0.42223950011599953,-0.5748827153724283,0.0,0.0
5,2001-12-01,2001-12-03,2006-12-01,100_TQQQ,100.0,26100.0,38242.37473774351,12142.374737743507,0.46522508573729904,-0.7252014974771515,1.0,1.0
5,2001-12-01,2001-12-03,2006-12-01,50_TQQQ_only,50.0,13050.0,19121.187368871753,6071.187368871753,0.46522508573729904,-0.7252014974771515,1.0,1.0
5,2001-12-01,2001-12-03,2006-12-01,50_TQQQ_50_QQQ,100.0,26100.0,36156.753540424674,10056.753540424674,0.38531622760247797,-0.5316261567966245,0.5288413780704485,0.5866157037349442
5,2001-12-01,2001-12-03,2006-12-01,50_50_monthly_rebalance,100.0,26100.0,36934.452028070096,10834.452028070096,0.4151131045237584,-0.5745421598626059,0.4999999999999902,0.5575831712974596
5,2001-12-01,2001-12-03,2006-12-01,50_TQQQ_50_cash,100.0,26100.0,32171.187368871753,6071.187368871753,0.23261254286864963,-0.36260074873857573,0.5943575271136265,0.6516259140114761
5,2001-12-01,2001-12-03,2006-12-01,30_TQQQ_70_cash,100.0,26100.0,29742.71242132305,3642.712421323049,0.1395675257211897,-0.21756044924314544,0.3857318814372179,0.44494807528963615
5,2002-01-01,2002-01-02,2006-12-29,100_QQQ,100.0,26100.0,33687.798218344644,7587.798218344644,0.29072023825075255,-0.32224892600378485,0.0,0.0
5,2002-01-01,2002-01-02,2006-12-29,100_QLD,100.0,26100.0,36279.66943899172,10179.669438991717,0.3900256490035141,-0.5530884456458467,0.0,0.0
5,2002-01-01,2002-01-02,2006-12-29,100_TQQQ,100.0,26100.0,36926.55329030258,10826.553290302581,0.4148104708928193,-0.7039658868244354,1.0,1.0
5,2002-01-01,2002-01-02,2006-12-29,50_TQQQ_only,50.0,13050.0,18463.27664515129,5413.276645151291,0.4148104708928193,-0.7039658868244354,1.0,1.0
5,2002-01-01,2002-01-02,2006-12-29,50_TQQQ_50_QQQ,100.0,26100.0,35307.175754323616,9207.175754323616,0.35276535457178615,-0.5131074064141101,0.5229326971271648,0.5913037046175664
5,2002-01-01,2002-01-02,2006-12-29,50_50_monthly_rebalance,100.0,26100.0,36107.233531474456,10007.233531474456,0.3834189092518949,-0.5526632143809804,0.4921136725105447,0.5575544186525729
5,2002-01-01,2002-01-02,2006-12-29,50_TQQQ_50_cash,100.0,26100.0,31513.27664515129,5413.276645151291,0.20740523544640954,-0.3519829434122177,0.5858888256227108,0.6582180677878927
5,2002-01-01,2002-01-02,2006-12-29,30_TQQQ_70_cash,100.0,26100.0,29347.965987090774,3247.9659870907744,0.12444314126784572,-0.21118976604733064,0.3774696342487113,0.45216314382551304
5,2002-02-01,2002-02-01,2007-02-01,100_QQQ,100.0,26200.0,34398.42515722794,8198.425157227939,0.3129169907338909,-0.3019034931575295,0.0,0.0
5,2002-02-01,2002-02-01,2007-02-01,100_QLD,100.0,26200.0,37624.29451547766,11424.29451547766,0.4360417753999106,-0.5254261675379466,0.0,0.0
5,2002-02-01,2002-02-01,2007-02-01,100_TQQQ,100.0,26200.0,38853.30941304072,12653.309413040719,0.4829507409557525,-0.6770967748269922,1.0,1.0
5,2002-02-01,2002-02-01,2007-02-01,50_TQQQ_only,50.0,13100.0,19426.65470652036,6326.6547065203595,0.4829507409557525,-0.6770967748269922,1.0,1.0
