date,synthetic_nav,deposit,deposited,equity,profit,profit_on_deposited,initial_dollar_value,nav_drawdown
2000-10-04,208.35248763058684,0.0,2800.0,2237.979004649038,-562.020995350962,-0.20072178405391505,0.43841003082642666,-0.5613707641581602
2000-10-05,204.7963563985153,0.0,2800.0,2199.7814907836723,-600.2185092163277,-0.21436375329154556,0.43092730949775443,-0.5688572268474967
2000-10-06,191.30492882799828,0.0,2800.0,2054.8658625186813,-745.1341374813187,-0.2661193348147567,0.40253898908772945,-0.5972597414177268
2000-10-09,191.96871179997535,100.0,2900.0,2161.9457872823887,-738.0542127176113,-0.25450145266124524,0.40393570441623794,-0.595862327731554
2000-10-10,176.81205917566203,0.0,2900.0,1991.2520269128356,-908.7479730871644,-0.3133613700300567,0.3720434595968142,-0.6277705186733875
2000-10-11,167.03567223851357,0.0,2900.0,1881.1506548953284,-1018.8493451046716,-0.35132736038092127,0.3514722336554872,-0.6483520302276851
2000-10-12,156.6422383555663,0.0,2900.0,1764.1001189619058,-1135.8998810380942,-0.39168961415106696,0.32960263314899235,-0.6702325655344332
2000-10-13,185.10425547474557,0.0,2900.0,2084.6384891546713,-815.3615108453287,-0.281159141670803,0.38949168916413085,-0.6103135649912871
2000-10-16,181.77037701140492,100.0,3000.0,2147.042476397022,-852.9575236029782,-0.2843191745343261,0.38247662648594394,-0.6173321352008131
2000-10-17,173.0807510992357,0.0,3000.0,2044.402011849507,-955.5979881504929,-0.318532662716831,0.364192135586182,-0.6356257683460249
2000-10-18,169.45122383301702,0.0,3000.0,2001.530619173,-998.4693808269999,-0.3328231269423333,0.35655497618019716,-0.6432667463317128
2000-10-19,197.8695689440092,0.0,3000.0,2337.2035438013154,-662.7964561986846,-0.22093215206622818,0.4163521386610981,-0.5834396852695714
2000-10-20,204.06313853439593,0.0,3000.0,2410.360992279551,-589.6390077204492,-0.19654633590681636,0.4293844910266787,-0.5704008167278081
2000-10-23,199.82630122699595,100.0,3100.0,2460.2661760000965,-639.7338239999035,-0.2063657496773882,0.4204694452037696,-0.5793203200736285
2000-10-24,191.7484474470435,0.0,3100.0,2360.8114480315508,-739.1885519684492,-0.2384479199898223,0.4034722297399479,-0.5963260341451821
2000-10-25,163.61054863870072,0.0,3100.0,2014.3769683018784,-1085.6230316981216,-0.350200977967136,0.3442651752706569,-0.6555626921417077
2000-10-26,169.83777870778616,0.0,3100.0,2091.0467731026883,-1008.9532268973117,-0.3254687828701005,0.35736835516352905,-0.6424529606588891
2000-10-27,170.66616556401348,0.0,3100.0,2101.2458917897925,-998.7541082102075,-0.3221787445839379,0.3591114258189596,-0.640709018468131
2000-10-30,160.4223151844567,100.0,3200.0,2075.0733871299126,-1124.9266128700874,-0.3515395665219023,0.3375565751341651,-0.6622746465782678
2000-10-31,181.33695474136016,0.0,3200.0,2345.605650026402,-854.3943499735979,-0.2669982343667493,0.38156463031574184,-0.6182445873691003
2000-11-01,174.9902194238914,0.0,3200.0,2263.5102037831916,-936.4897962168084,-0.2926530613177526,0.3682099905040395,-0.6316059045007085
2000-11-02,183.97627036071424,0.0,3200.0,2379.7453742640223,-820.2546257359777,-0.25632957054249306,0.3871182114378125,-0.6126882294564686
2000-11-03,185.43335267457323,0.0,3200.0,2398.592831544949,-801.4071684550509,-0.2504397401422034,0.39018416716217214,-0.6096207407542469
2000-11-06,181.78681561596625,100.0,3300.0,2451.3746555449693,-848.6253444550307,-0.25715919528940323,0.38251121618158157,-0.6172975282103277
2000-11-07,180.5378265118588,0.0,3300.0,2434.5321786882932,-865.4678213117068,-0.26226297615506267,0.3798831249220979,-0.619926933515441
2000-11-08,156.21975553372965,0.0,3300.0,2106.605740978617,-1193.3942590213828,-0.36163462394587353,0.3287136554888195,-0.6711219876834361
2000-11-09,155.97424788782794,0.0,3300.0,2103.2950981310228,-1196.7049018689772,-0.3626378490512052,0.3281970645143996,-0.6716388369533433
2000-11-10,138.9153907756778,0.0,3300.0,1873.2583386686106,-1426.7416613313894,-0.43234595797920894,0.2923022491586964,-0.7075515997167243
2000-11-13,133.65674846347108,100.0,3400.0,1902.296166624443,-1497.703833375557,-0.4405011274633991,0.2812371471077562,-0.7186222343186899
2000-11-14,152.74337195922033,0.0,3400.0,2173.95031897494,-1226.0496810250602,-0.3606028473603118,0.32139873716268297,-0.6784405634687357
2000-11-15,156.44349253438722,0.0,3400.0,2226.6130185176567,-1173.3869814823433,-0.3451138180830422,0.32918443722255725,-0.6706509705588315
2000-11-16,140.99853590067536,0.0,3400.0,2006.789611650769,-1393.210388349231,-0.40976776127918557,0.2966855504038697,-0.7031661068209284
2000-11-17,141.89423319807767,0.0,3400.0,2019.5378009857054,-1380.4621990142946,-0.4060182938277337,0.2985702539859144,-0.7012804608870926
2000-11-20,128.01963187833272,100.0,3500.0,1922.0148123961476,-1577.9851876038524,-0.45085291074395784,0.2693756690713411,-0.7304896430941232
2000-11-21,127.44948775045135,0.0,3500.0,1913.4549888525983,-1586.5450111474017,-0.4532985746135434,0.2681759862284697,-0.7316899257784161
2000-11-22,116.59865727451408,0.0,3500.0,1750.5467177104692,-1749.4532822895308,-0.49984379493986597,0.2453439433882496,-0.7545333846400563
2000-11-24,130.68453475164347,0.0,3500.0,1962.0241665940111,-1537.9758334059889,-0.43942166668742544,0.2749830902455439,-0.7248794182093333
2000-11-27,124.97635995059741,100.0,3600.0,1976.2748628271295,-1623.7251371728705,-0.45103476032579737,0.2629720933097826,-0.7368964206435625
